points_ratio,email_send,email_open_rate,email_click_rate,email_forward_rate,rest_loc_bar,rest_loc_Merch,rest_loc_Open,rest_loc_Patio,rest_loc_Rest,rest_loc_rm_serv,rest_loc_Take_out,rest_loc_cafe,rest_loc_unkn,time_breakfast,time_dinner,time_late_nite,time_lunch,time_unknown,disc_app,disc_beverage,disc_dessert,disc_employee,disc_food,disc_other,disc_ribs,disc_sandwich,disc_ticket,disc_type_bogo,disc_type_comp,disc_type_dolfood,disc_type_empl,disc_type_free,disc_type_other,disc_type_pctfood,disc_chan_advo,disc_chan_comp,disc_chan_demo,disc_chan_empl,disc_chan_entbk,disc_chan_gmms,disc_chan_gps,disc_chan_laten,disc_chan_local,disc_chan_other,disc_chan_part,disc_chan_smart,disc_chan_valc,disc_chan_value,disc_pct_tot,disc_pct_trans,items_tot_distinct,items_tot,net_amt_p_item,checks_tot,net_sales_p_chck,net_sales_tot,fd_cat_alcoh,fd_cat_app,fd_cat_bev,fd_cat_brunc,fd_cat_buffe,fd_cat_burg,fd_cat_combo,fd_cat_dess,fd_cat_drink,fd_cat_h_ent,fd_cat_kids,fd_cat_l_ent,fd_cat_other,fd_cat_side,fd_cat_soupsal,fd_cat_steak,days_between_trans,tenure_day,age,guests_last_12mo,customer_number
0,55,0.018181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.288,1,7,10,4.958,2,24.79,49.58,0,0.184621,0.102404,0,0,0.208478,0,0,0,0.288493,0,0,0.090108,0,0.125894,0,97,1228,33,4.6,4029
0,44,0.340909091,0.022727273,0,0.5,0,0,0,0.5,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3348,0.75,11,15,6.224,4,23.34,93.36,0.053556,0.365681,0.057626,0,0,0.235646,0,0,0,0.139888,0,0.096293,0,0.021315,0.029991,0,20,1227,0,9.2,4030
0,66,0.348484848,0.015151515,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2048,0.5,12,18,6.124444,6,18.3733,110.24,0.057703,0.099497,0.062896,0,0,0,0,0,0,0.106586,0,0.079136,0.099332,0.016486,0,0.478361,52,1226,38,8.05,4031
1.904761,74,0.310810811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6314,1,3,3,1.556666,1,4.67,4.67,0,0,0.211991,0,0,0,0,0,0,0,0,0.708779,0.079229,0,0,0,0,1225,31,2.3,4032
0,49,0.714285714,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8.796666,1,26.39,26.39,0,0,0.098143,0,0,0.375142,0,0,0,0.526714,0,0,0,0,0,0,0,1225,95,2.3,4033
0.510204,75,0.08,0,0,0.5,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,9.810526,2,93.2,186.4,0.129824,0.085023,0.044505,0,0,0,0,0,0,0.360525,0.021268,0,0.043373,0,0,0.315478,108,1224,39,6.9,4034
0,65,0.230769231,0.030769231,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2724,1,19,27,6.557777,2,85.09,170.18,0.149893,0.267232,0.113838,0,0,0.084517,0,0,0,0.080116,0,0,0.103393,0.027359,0.072799,0.100848,0,1222,60,10.35,4035
0.421545,48,0.041666667,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1032,0.25,7,14,4.955,4,17.3425,69.37,0,0,0.179616,0,0,0,0,0,0,0,0,0.793138,0,0.027245,0,0,20,1222,56,9.2,4036
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10.545,1,42.18,42.18,0.265054,0,0,0,0,0,0,0,0,0.734945,0,0,0,0,0,0,0,1222,66,2.3,4037
0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8.673333,1,52.04,52.04,0.698024,0.147301,0,0,0,0,0,0,0,0.154674,0,0,0,0,0,0,0,1222,0,2.3,4038
0,69,0.47826087,0.086956522,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3704,1,4,4,6.9975,1,27.99,27.99,0,0.357984,0,0,0,0,0,0,0,0.642015,0,0,0,0,0,0,0,1221,71,2.3,4039
0,10,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,5.3255,3,35.5033,106.51,0.223013,0.148729,0.045152,0,0,0.134164,0,0,0,0.114015,0.044343,0,0.146059,0,0.144521,0,55,1221,47,5.75,4040
1.960784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7.44,1,59.52,59.52,0.403385,0.131484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46513,0,1220,48,2.3,4041
0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7.880909,2,43.345,86.69,0,0,0.12412,0,0,0,0,0,0,0.316991,0,0,0.017187,0.073595,0,0.468104,1,1219,68,2.3,4042
0,39,0.358974359,0,0,0.2,0,0,0,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.107,0.4,11,19,6.92421,5,26.312,131.56,0.063773,0,0.118273,0,0,0.147841,0,0,0,0,0,0,0.013605,0,0.236242,0.420264,59,1219,0,9.2,4043
0,62,0.338709677,0.016129032,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2425,1,4,4,6.3225,1,25.29,25.29,0,0.665875,0.102412,0,0,0,0,0,0,0.231712,0,0,0,0,0,0,0,1218,59,2.3,4044
0,52,0.153846154,0.019230769,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,8.605384,1,111.87,111.87,0,0.155537,0.072137,0,0,0.196656,0,0,0,0.240457,0,0,0,0.029498,0.305711,0,0,1218,57,8.05,4045
0,58,0.155172414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7.565,1,30.26,30.26,0,0,0.184401,0,0,0,0,0,0,0.478849,0,0,0,0,0.336748,0,0,1215,38,3.45,4046
4.347826,66,0.060606061,0.045454545,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3238,1,5,6,3.896666,1,23.38,23.38,0,0,0.185369,0,0,0.337073,0,0,0,0.31463,0.134663,0,0.028262,0,0,0,0,1215,42,3.45,4047
0,82,0.036585366,0,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1079,0.333333333,21,23,6.19913,3,47.5266,142.58,0.280894,0.389675,0.058703,0,0,0.111867,0,0,0,0.125263,0,0,0,0,0.033595,0,93,1214,48,5.75,4048
0,49,0.020408163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2818,1,7,7,5.707142,1,39.95,39.95,0,0.342002,0.105114,0,0,0,0,0,0,0.212613,0,0,0.134156,0.030342,0,0.175769,0,1213,28,3.45,4049
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4.445,1,8.89,8.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,24,0,4050
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665,0.5,7,13,6.213076,2,40.385,80.77,0,0.649003,0.186455,0,0,0.126284,0,0,0,0,0,0,0,0.038256,0,0,19,1210,49,3.45,4051
0,73,0.068493151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.99,1,9.99,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,685,25,1.15,4052
2.962962,43,0.604651163,0.046511628,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4115,1,4,6,4.496666,1,26.98,26.98,0.296515,0.14381,0,0,0,0,0,0,0,0,0.332839,0,0,0,0,0.226834,0,1209,45,4.6,4053
0.598802,64,0.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2786,1,14,20,5.081,2,49.365,98.73,0,0.327158,0.191222,0,0,0,0,0,0,0.149805,0.092144,0.091194,0.062125,0.031347,0.055001,0,6,1208,48,9.2,4054
0,57,0.263157895,0.01754386,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4192,1,4,4,4.8725,1,19.49,19.49,0,0.153712,0,0,0,0,0,0,0,0.280503,0,0.308293,0.153712,0.103777,0,0,0,1208,70,2.3,4055
0.746887,68,0.161764706,0,0,0.166666667,0,0,0,0.833333333,0,0,0,0,0,0.833333333,0,0.166666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0.1281,0.6,19,45,5.080666,6,37.94,227.64,0,0.180578,0.035648,0,0,0,0,0,0,0.148886,0.195915,0.108113,0.142178,0.036062,0.118099,0.034517,57,1208,41,11.5,4056
0,58,0.413793103,0.017241379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6.89,1,27.56,27.56,0,0,0.180696,0,0,0.347968,0,0,0,0.471335,0,0,0,0,0,0,0,1208,38,2.3,4057
0.892857,58,0.103448276,0,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2617,1,11,14,8.010714,3,37.3833,112.15,0,0.625063,0.039966,0,0,0,0,0,0,0.085012,0,0,0.050381,0.029635,0.059525,0.110414,78,1208,50,8.05,4058
0,60,0.733333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.371,1,3,4,5.7175,1,22.87,22.87,0,0,0.202885,0,0,0,0,0,0,0.797114,0,0,0,0,0,0,0,1208,36,2.3,4059
0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2014,1,9,10,6.781,2,33.905,67.81,0,0,0.149535,0,0,0,0,0,0,0.550803,0,0,0,0.036572,0,0.263088,53,1207,50,5.75,4060
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5.638,1,28.19,28.19,0,0.744945,0.184462,0,0,0,0,0,0,0,0,0,0,0.070592,0,0,0,1207,49,0,4061
6.675567,50,0.288888889,0.044444444,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.49,1,14.98,14.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,45,0,4062
0,64,0.046875,0.015625,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2595,1,6,6,4.891666,1,29.35,29.35,0,0,0.213287,0,0,0.088926,0,0,0,0,0,0,0.03373,0,0,0.664054,0,1206,45,2.3,4063
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7.0425,1,28.17,28.17,0,0,0.091941,0,0,0.312389,0,0,0,0,0.177138,0,0,0,0,0.41853,0,1206,34,3.45,4064
0,66,0.060606061,0.015151515,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2333,1,4,10,7.098,2,35.49,70.98,0.323753,0.288672,0,0,0,0,0,0,0,0.387573,0,0,0,0,0,0,7,1204,35,3.45,4065
0,41,0.846153846,0.025641026,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1023,0.5,7,13,5.930769,2,38.55,77.1,0.209727,0,0.12166,0,0,0.292736,0,0,0,0.375875,0,0,0,0,0,0,28,1204,55,6.9,4066
1.829268,51,0.352941176,0.019607843,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1527,0.333333333,10,13,6.33923,3,27.47,82.41,0,0.076121,0.060313,0,0,0.368497,0,0,0,0.072869,0.095067,0,0.076121,0,0.127802,0.123206,71,1204,0,9.2,4067
0.583941,65,0.215384615,0.015384615,0,0,0,0,0,1,0,0,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.089,0.25,16,23,5.441304,5,25.03,125.15,0.039952,0.067119,0.140791,0,0,0.489412,0,0,0,0.159089,0.103635,0,0,0,0,0,27,1203,28,16.1,4068
3.058823,56,0.357142857,0.017857143,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2474,0.666666667,11,16,5.28125,3,28.1666,84.5,0.440828,0.26639,0.02923,0,0,0.024497,0,0,0,0.162248,0,0.028284,0,0.04852,0,0,90,1203,57,5.75,4069
0,47,0.29787234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3657,1,4,5,5.058,1,18,18,0.444444,0.201666,0,0,0,0,0,0,0,0.353888,0,0,0,0,0,0,0,1202,44,1.15,4070
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125,0.5,8,14,5.1,2,35.7,71.4,0,0.124509,0.064985,0,0,0.103361,0,0,0,0,0.145658,0,0.054341,0,0,0.507142,53,1202,28,6.9,4071
0,56,0.089285714,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6.118571,1,42.83,42.83,0,0.237917,0.130282,0,0,0,0,0,0,0,0.104833,0,0,0.046462,0.209899,0.270604,0,1202,41,3.45,4072
0,41,0.4,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.626666,2,11.44,22.88,0,0,0.113199,0,0,0,0,0,0,0,0,0.8868,0,0,0,0,17,1202,72,4.6,4073
